fecha,sku,cantidad,cliente_id,canal
2025-08-07,PAL-SK-ART-1689,1,CLI0158,web
2025-08-17,PAL-SK-ART-1690,1,CLI1154,telefono
2026-02-27,PAL-SK-ART-1691,1,CLI1499,telefono
2026-02-26,PAL-SK-ART-1691,1,CLI1750,web
2026-02-12,PAL-SK-ART-1691,1,CLI1346,presencial
2026-02-16,PAL-SK-ART-1692,3,CLI1961,web
2026-01-02,PAL-SK-ART-1693,1,CLI0460,web
2026-02-22,PAL-SK-ART-1693,1,CLI1399,web
2026-02-12,PAL-SK-ART-1693,1,CLI0584,web
2026-02-10,PAL-SK-ART-1693,1,CLI0822,presencial
2026-03-02,PAL-SK-ART-1693,1,CLI1389,web
2026-03-20,PAL-SK-ART-1693,1,CLI0652,telefono
2026-03-21,PAL-SK-ART-1693,1,CLI0013,presencial
2026-01-23,PAL-SK-ART-1694,1,CLI0995,telefono
2026-02-06,PAL-SK-ART-1694,1,CLI0585,web
2026-02-20,PAL-SK-ART-1694,1,CLI0488,telefono
2026-02-28,PAL-SK-ART-1694,1,CLI1340,presencial
2026-03-07,PAL-SK-ART-1694,1,CLI0428,presencial
2026-03-27,PAL-SK-ART-1694,1,CLI0528,web
2026-03-20,PAL-SK-ART-1694,1,CLI0964,presencial
2026-02-02,PAL-SK-ART-1695,4,CLI1187,web
2026-02-20,PAL-SK-ART-1696,1,CLI0457,web
2026-02-10,PAL-SK-ART-1696,1,CLI1440,telefono
2026-02-03,PAL-SK-ART-1696,1,CLI0685,web
2026-02-23,PAL-SK-ART-1696,1,CLI0505,web
2026-03-18,PAL-SK-ART-1700,2,CLI0342,web
2026-03-11,PAL-SK-ART-1700,2,CLI0110,web
2026-03-06,PAL-SK-ART-1700,2,CLI1356,presencial
2026-03-20,PAL-SK-ART-1700,2,CLI0096,web
2026-03-09,PAL-SK-ART-1700,2,CLI1953,web
2025-12-01,PAL-SK-ART-1701,1,CLI1931,telefono
2025-12-06,PAL-SK-ART-1701,1,CLI0651,telefono
2025-07-11,PAL-SK-ART-1702,11,CLI0905,web
2025-08-10,PAL-SK-ART-1702,3,CLI1362,web
2025-08-06,PAL-SK-ART-1702,2,CLI1075,telefono
2025-09-22,PAL-SK-ART-1702,7,CLI0532,web
2025-10-26,PAL-SK-ART-1702,4,CLI0683,web
2025-10-24,PAL-SK-ART-1702,4,CLI1656,telefono
2025-10-14,PAL-SK-ART-1702,4,CLI0944,web
2025-10-12,PAL-SK-ART-1702,4,CLI1712,web
2025-11-02,PAL-SK-ART-1702,4,CLI1191,presencial
2025-11-23,PAL-SK-ART-1702,4,CLI1125,presencial
2025-11-08,PAL-SK-ART-1702,4,CLI0068,web
2025-11-12,PAL-SK-ART-1702,3,CLI1032,presencial
2025-11-08,PAL-SK-ART-1702,3,CLI0184,web
2025-12-22,PAL-SK-ART-1702,2,CLI0780,web
2025-12-19,PAL-SK-ART-1702,1,CLI1154,telefono
2025-12-28,PAL-SK-ART-1702,1,CLI1415,telefono
2025-12-11,PAL-SK-ART-1702,1,CLI0690,web
2025-12-05,PAL-SK-ART-1702,1,CLI1728,web
2026-01-16,PAL-SK-ART-1702,7,CLI0506,presencial
2026-01-01,PAL-SK-ART-1702,6,CLI1888,web
2026-02-27,PAL-SK-ART-1702,5,CLI1956,presencial
2026-02-07,PAL-SK-ART-1702,5,CLI1793,presencial
2026-03-18,PAL-SK-ART-1702,5,CLI0588,telefono
2026-03-08,PAL-SK-ART-1702,4,CLI0439,presencial
2026-04-13,PAL-SK-ART-1702,3,CLI1873,web
2026-04-12,PAL-SK-ART-1702,2,CLI1543,web
2026-04-15,PAL-SK-ART-1702,2,CLI1779,web
2026-04-15,PAL-SK-ART-1702,2,CLI1411,presencial
2026-04-20,PAL-SK-ART-1702,2,CLI0753,web
2026-05-07,PAL-SK-ART-1702,9,CLI0604,telefono
2025-07-22,PAL-SK-ART-1703,3,CLI1398,telefono
2025-07-08,PAL-SK-ART-1703,3,CLI0973,web
2025-07-13,PAL-SK-ART-1703,2,CLI1427,web
2025-07-19,PAL-SK-ART-1703,2,CLI1888,telefono
2025-07-17,PAL-SK-ART-1703,2,CLI1235,presencial
2025-08-08,PAL-SK-ART-1703,5,CLI1240,presencial
2025-08-21,PAL-SK-ART-1703,5,CLI1803,web
2025-08-26,PAL-SK-ART-1703,5,CLI0737,presencial
2025-08-06,PAL-SK-ART-1703,5,CLI1411,web
2025-09-27,PAL-SK-ART-1703,1,CLI1987,telefono
2025-09-09,PAL-SK-ART-1703,1,CLI1927,web
2025-09-10,PAL-SK-ART-1703,1,CLI0909,presencial
2025-09-12,PAL-SK-ART-1703,1,CLI0680,web
2025-10-06,PAL-SK-ART-1703,3,CLI1274,web
2025-11-04,PAL-SK-ART-1703,11,CLI0687,web
2025-11-03,PAL-SK-ART-1703,10,CLI1836,web
2025-12-16,PAL-SK-ART-1703,3,CLI1128,presencial
2025-12-11,PAL-SK-ART-1703,3,CLI0813,web
2025-12-14,PAL-SK-ART-1703,3,CLI0761,telefono
2025-12-04,PAL-SK-ART-1703,2,CLI1975,telefono
2025-12-05,PAL-SK-ART-1703,2,CLI1319,web
2026-01-09,PAL-SK-ART-1703,3,CLI0295,telefono
2026-01-09,PAL-SK-ART-1703,3,CLI1124,web
2026-01-10,PAL-SK-ART-1703,2,CLI1562,web
2026-01-26,PAL-SK-ART-1703,2,CLI0329,presencial
2026-02-22,PAL-SK-ART-1703,3,CLI1494,web
2026-02-10,PAL-SK-ART-1703,3,CLI0205,web
2026-02-10,PAL-SK-ART-1703,2,CLI0652,presencial
2026-02-25,PAL-SK-ART-1703,2,CLI0161,web
2026-03-02,PAL-SK-ART-1703,3,CLI0110,presencial
2026-03-27,PAL-SK-ART-1703,2,CLI1308,web
2026-03-18,PAL-SK-ART-1703,2,CLI1048,web
2026-03-04,PAL-SK-ART-1703,2,CLI1888,web
2026-03-22,PAL-SK-ART-1703,2,CLI0050,web
2026-04-12,PAL-SK-ART-1703,3,CLI1296,telefono
2026-04-08,PAL-SK-ART-1703,3,CLI0341,web
2026-04-11,PAL-SK-ART-1703,3,CLI0043,web
2026-04-22,PAL-SK-ART-1703,3,CLI1491,web
2026-04-04,PAL-SK-ART-1703,3,CLI1867,presencial
2026-05-03,PAL-SK-ART-1703,2,CLI1936,web
2025-07-17,PAL-SK-ART-1704,3,CLI1809,web
2025-07-26,PAL-SK-ART-1704,3,CLI0796,telefono
2025-07-22,PAL-SK-ART-1704,2,CLI0103,web
2025-10-07,PAL-SK-ART-1704,1,CLI0273,web
2025-10-17,PAL-SK-ART-1704,1,CLI1784,web
2025-10-22,PAL-SK-ART-1704,1,CLI0874,presencial
2025-10-16,PAL-SK-ART-1704,1,CLI0114,web
2026-02-05,PAL-SK-ART-1704,6,CLI1407,web
2026-03-12,PAL-SK-ART-1704,15,CLI1547,web
2026-03-02,PAL-SK-ART-1704,14,CLI0052,web
2026-04-22,PAL-SK-ART-1704,27,CLI1682,telefono
2026-05-14,PAL-SK-ART-1704,28,CLI0588,web
2025-07-27,PAL-SK-ART-1705,2,CLI0125,presencial
2025-07-28,PAL-SK-ART-1705,2,CLI0665,telefono
2025-07-14,PAL-SK-ART-1705,1,CLI1385,presencial
2025-09-10,PAL-SK-ART-1705,3,CLI0524,web
2025-09-02,PAL-SK-ART-1705,2,CLI1827,presencial
2025-11-12,PAL-SK-ART-1705,3,CLI1760,web
2025-11-13,PAL-SK-ART-1705,2,CLI1118,web
2025-12-10,PAL-SK-ART-1705,6,CLI1028,web
2025-12-07,PAL-SK-ART-1705,6,CLI0138,presencial
2026-01-20,PAL-SK-ART-1705,3,CLI1188,web
2026-01-26,PAL-SK-ART-1705,3,CLI0657,web
2026-01-25,PAL-SK-ART-1705,3,CLI0733,presencial
2026-02-06,PAL-SK-ART-1705,1,CLI1960,web
2026-03-13,PAL-SK-ART-1705,4,CLI1776,web
2026-04-08,PAL-SK-ART-1705,1,CLI1913,web
2026-04-25,PAL-SK-ART-1705,1,CLI1488,web
2026-04-20,PAL-SK-ART-1705,1,CLI0990,web
2026-04-01,PAL-SK-ART-1705,1,CLI0238,web
2026-05-09,PAL-SK-ART-1705,3,CLI0159,web
2026-05-04,PAL-SK-ART-1705,3,CLI1669,presencial
2026-05-09,PAL-SK-ART-1705,2,CLI1144,presencial
2025-07-03,PAL-SK-ART-1706,6,CLI1214,telefono
2025-07-23,PAL-SK-ART-1706,6,CLI1098,web
2025-10-02,PAL-SK-ART-1706,4,CLI1435,web
2025-10-19,PAL-SK-ART-1706,3,CLI0887,web
2025-11-01,PAL-SK-ART-1706,5,CLI1481,telefono
2025-12-24,PAL-SK-ART-1706,2,CLI1885,web
2025-12-12,PAL-SK-ART-1706,2,CLI1567,web
2025-12-13,PAL-SK-ART-1706,2,CLI0238,web
2025-12-04,PAL-SK-ART-1706,1,CLI0831,web
2025-12-11,PAL-SK-ART-1706,1,CLI0593,web
2026-01-18,PAL-SK-ART-1706,2,CLI1121,web
2026-01-21,PAL-SK-ART-1706,1,CLI0410,telefono
2026-01-11,PAL-SK-ART-1706,1,CLI1518,web
2026-01-03,PAL-SK-ART-1706,1,CLI1390,web
2026-02-02,PAL-SK-ART-1706,2,CLI1500,web
2026-02-14,PAL-SK-ART-1706,2,CLI0233,web
2026-02-18,PAL-SK-ART-1706,2,CLI0024,web
2026-02-18,PAL-SK-ART-1706,1,CLI0175,web
2026-02-09,PAL-SK-ART-1706,1,CLI1521,presencial
2026-03-12,PAL-SK-ART-1706,3,CLI1091,telefono
2026-03-09,PAL-SK-ART-1706,3,CLI0529,web
2026-03-07,PAL-SK-ART-1706,2,CLI1656,presencial
2026-04-03,PAL-SK-ART-1706,2,CLI0384,telefono
2026-05-26,PAL-SK-ART-1706,1,CLI0761,presencial
2026-05-02,PAL-SK-ART-1706,1,CLI1426,web
2025-07-05,PAL-SK-ART-1707,2,CLI0169,web
2025-07-02,PAL-SK-ART-1707,2,CLI0253,web
2025-07-03,PAL-SK-ART-1707,2,CLI1684,web
2025-07-22,PAL-SK-ART-1707,2,CLI1930,web
2025-07-03,PAL-SK-ART-1707,2,CLI1134,telefono
2025-08-17,PAL-SK-ART-1707,2,CLI1651,telefono
2025-08-07,PAL-SK-ART-1707,2,CLI0224,telefono
2025-08-24,PAL-SK-ART-1707,1,CLI1504,presencial
2025-09-25,PAL-SK-ART-1707,10,CLI0295,web
2025-10-12,PAL-SK-ART-1707,13,CLI1869,presencial
2025-10-19,PAL-SK-ART-1707,12,CLI1222,telefono
2025-11-04,PAL-SK-ART-1707,28,CLI0317,web
2025-12-25,PAL-SK-ART-1707,7,CLI1636,presencial
2025-12-13,PAL-SK-ART-1707,6,CLI1501,telefono
2025-12-03,PAL-SK-ART-1707,6,CLI0043,web
2025-12-13,PAL-SK-ART-1707,6,CLI1074,web
2026-01-08,PAL-SK-ART-1707,16,CLI0892,telefono
2026-01-25,PAL-SK-ART-1707,15,CLI0402,web
2026-02-07,PAL-SK-ART-1707,20,CLI0471,presencial
2026-03-27,PAL-SK-ART-1707,5,CLI1401,web
2026-03-27,PAL-SK-ART-1707,4,CLI0461,web
2026-03-04,PAL-SK-ART-1707,4,CLI0151,presencial
2026-03-12,PAL-SK-ART-1707,4,CLI0844,presencial
2026-03-09,PAL-SK-ART-1707,4,CLI1135,web
2026-04-25,PAL-SK-ART-1707,45,CLI1502,web
2026-05-06,PAL-SK-ART-1707,10,CLI1942,telefono
2025-07-21,PAL-SK-ART-1708,4,CLI1880,presencial
2025-07-13,PAL-SK-ART-1708,3,CLI1207,web
2025-08-06,PAL-SK-ART-1708,2,CLI1812,web
2025-08-14,PAL-SK-ART-1708,1,CLI0462,web
2025-08-26,PAL-SK-ART-1708,1,CLI0437,telefono
2025-08-06,PAL-SK-ART-1708,1,CLI1542,web
2025-08-11,PAL-SK-ART-1708,1,CLI0665,presencial
2025-09-28,PAL-SK-ART-1708,1,CLI1928,web
2025-09-28,PAL-SK-ART-1708,1,CLI1765,web
2025-10-23,PAL-SK-ART-1708,3,CLI0175,web
2025-10-05,PAL-SK-ART-1708,2,CLI1319,web
2025-10-15,PAL-SK-ART-1708,2,CLI1767,web
2025-11-06,PAL-SK-ART-1708,3,CLI0935,web
2025-11-09,PAL-SK-ART-1708,3,CLI0266,web
2025-11-04,PAL-SK-ART-1708,3,CLI1853,presencial
2025-11-21,PAL-SK-ART-1708,3,CLI0536,web
2025-12-07,PAL-SK-ART-1708,7,CLI0688,web
2025-12-17,PAL-SK-ART-1708,6,CLI0221,web
2026-01-18,PAL-SK-ART-1708,4,CLI1835,telefono
2026-02-19,PAL-SK-ART-1708,13,CLI0395,web
2026-03-26,PAL-SK-ART-1708,3,CLI0495,web
2026-03-16,PAL-SK-ART-1708,2,CLI0709,web
2026-03-16,PAL-SK-ART-1708,2,CLI1873,telefono
2026-03-04,PAL-SK-ART-1708,2,CLI1097,web
2026-03-18,PAL-SK-ART-1708,2,CLI1907,web
2026-04-08,PAL-SK-ART-1708,17,CLI0167,telefono
2026-05-11,PAL-SK-ART-1708,1,CLI1777,web
2025-07-04,PAL-SK-ART-1709,52,CLI1349,web
2025-07-08,PAL-SK-ART-1709,52,CLI1404,presencial
2025-07-27,PAL-SK-ART-1709,52,CLI0653,presencial
2025-07-22,PAL-SK-ART-1709,52,CLI1815,telefono
2025-08-05,PAL-SK-ART-1709,49,CLI0811,telefono
2025-08-26,PAL-SK-ART-1709,48,CLI0285,presencial
2025-08-16,PAL-SK-ART-1709,48,CLI1081,web
2025-09-05,PAL-SK-ART-1709,15,CLI0914,telefono
2025-09-19,PAL-SK-ART-1709,15,CLI1833,telefono
2025-09-18,PAL-SK-ART-1709,15,CLI0523,web
2025-10-01,PAL-SK-ART-1709,35,CLI0331,web
2025-10-20,PAL-SK-ART-1709,35,CLI1083,web
2025-10-06,PAL-SK-ART-1709,35,CLI1344,web
2025-10-12,PAL-SK-ART-1709,35,CLI1805,web
2025-11-06,PAL-SK-ART-1709,40,CLI0167,web
2025-11-08,PAL-SK-ART-1709,40,CLI1298,telefono
2025-12-13,PAL-SK-ART-1709,21,CLI0084,web
2025-12-06,PAL-SK-ART-1709,21,CLI1464,telefono
2025-12-11,PAL-SK-ART-1709,21,CLI0086,telefono
2025-12-18,PAL-SK-ART-1709,20,CLI0819,web
2025-12-08,PAL-SK-ART-1709,20,CLI0559,web
2026-01-07,PAL-SK-ART-1709,17,CLI1423,web
2026-01-20,PAL-SK-ART-1709,17,CLI0323,telefono
2026-01-08,PAL-SK-ART-1709,16,CLI1801,web
2026-01-05,PAL-SK-ART-1709,16,CLI0440,presencial
2026-01-04,PAL-SK-ART-1709,16,CLI1832,web
2026-02-23,PAL-SK-ART-1709,111,CLI1923,web
2026-03-14,PAL-SK-ART-1709,35,CLI0077,web
2026-03-13,PAL-SK-ART-1709,35,CLI0963,presencial
2026-03-09,PAL-SK-ART-1709,34,CLI0328,telefono
2026-04-08,PAL-SK-ART-1709,24,CLI0226,web
2026-04-25,PAL-SK-ART-1709,24,CLI0547,telefono
2026-04-06,PAL-SK-ART-1709,24,CLI1687,web
2026-04-07,PAL-SK-ART-1709,23,CLI0304,web
2026-04-01,PAL-SK-ART-1709,23,CLI0578,presencial
2026-05-07,PAL-SK-ART-1709,14,CLI0218,web
2026-05-08,PAL-SK-ART-1709,14,CLI1309,web
2026-05-16,PAL-SK-ART-1709,13,CLI0633,web
2026-05-25,PAL-SK-ART-1709,13,CLI0790,presencial
2025-07-20,PAL-SK-ART-1710,23,CLI1481,web
2025-07-22,PAL-SK-ART-1710,22,CLI1395,telefono
2025-07-26,PAL-SK-ART-1710,22,CLI1573,web
2025-08-19,PAL-SK-ART-1710,49,CLI1183,telefono
2025-09-02,PAL-SK-ART-1710,5,CLI1075,web
2025-09-05,PAL-SK-ART-1710,4,CLI1293,web
2025-09-10,PAL-SK-ART-1710,4,CLI0984,web
2025-09-10,PAL-SK-ART-1710,4,CLI1017,telefono
2025-10-25,PAL-SK-ART-1710,20,CLI0655,web
2025-10-13,PAL-SK-ART-1710,20,CLI1801,web
2025-10-17,PAL-SK-ART-1710,19,CLI0234,web
2025-10-06,PAL-SK-ART-1710,19,CLI0284,presencial
2025-11-20,PAL-SK-ART-1710,41,CLI0938,web
2025-12-16,PAL-SK-ART-1710,16,CLI1465,web
2025-12-20,PAL-SK-ART-1710,16,CLI1348,web
2025-12-21,PAL-SK-ART-1710,16,CLI1603,presencial
2025-12-25,PAL-SK-ART-1710,15,CLI1784,web
2026-01-12,PAL-SK-ART-1710,15,CLI1881,web
2026-01-23,PAL-SK-ART-1710,15,CLI1009,web
2026-01-01,PAL-SK-ART-1710,15,CLI0664,web
2026-02-20,PAL-SK-ART-1710,14,CLI1404,web
2026-02-25,PAL-SK-ART-1710,13,CLI1883,presencial
2026-02-17,PAL-SK-ART-1710,13,CLI0394,web
2026-02-13,PAL-SK-ART-1710,13,CLI1309,web
2026-03-16,PAL-SK-ART-1710,22,CLI0127,web
2026-03-28,PAL-SK-ART-1710,22,CLI0958,presencial
2026-03-12,PAL-SK-ART-1710,22,CLI1943,web
2026-04-17,PAL-SK-ART-1710,50,CLI1188,telefono
2026-05-18,PAL-SK-ART-1710,8,CLI0360,telefono
2026-05-13,PAL-SK-ART-1710,8,CLI0919,telefono
2026-05-27,PAL-SK-ART-1710,8,CLI0409,web
2026-05-01,PAL-SK-ART-1710,8,CLI0585,web
2025-07-03,PAL-SK-ART-1711,27,CLI1729,telefono
2025-07-15,PAL-SK-ART-1711,27,CLI1207,web
2025-07-08,PAL-SK-ART-1711,27,CLI1413,telefono
2025-07-25,PAL-SK-ART-1711,27,CLI1324,telefono
2025-07-10,PAL-SK-ART-1711,27,CLI0560,telefono
2025-08-21,PAL-SK-ART-1711,20,CLI1491,telefono
2025-08-03,PAL-SK-ART-1711,20,CLI1136,web
2025-08-02,PAL-SK-ART-1711,20,CLI1834,web
2025-09-04,PAL-SK-ART-1711,36,CLI1877,web
2025-10-15,PAL-SK-ART-1711,26,CLI0488,telefono
2025-10-02,PAL-SK-ART-1711,26,CLI0551,web
2025-10-10,PAL-SK-ART-1711,25,CLI1717,presencial
2025-11-27,PAL-SK-ART-1711,45,CLI0790,web
2025-12-21,PAL-SK-ART-1711,27,CLI1367,telefono
2025-12-21,PAL-SK-ART-1711,27,CLI1428,web
2025-12-11,PAL-SK-ART-1711,26,CLI0697,presencial
2026-01-18,PAL-SK-ART-1711,15,CLI0616,web
2026-01-16,PAL-SK-ART-1711,14,CLI1530,web
2026-01-21,PAL-SK-ART-1711,14,CLI1471,presencial
2026-02-05,PAL-SK-ART-1711,12,CLI0247,web
2026-02-13,PAL-SK-ART-1711,12,CLI1400,telefono
2026-02-17,PAL-SK-ART-1711,12,CLI0937,presencial
2026-02-28,PAL-SK-ART-1711,12,CLI1718,web
2026-02-04,PAL-SK-ART-1711,11,CLI0116,web
2026-03-17,PAL-SK-ART-1711,73,CLI1092,web
2026-04-02,PAL-SK-ART-1711,44,CLI1069,presencial
2026-05-03,PAL-SK-ART-1711,16,CLI1354,web
2026-05-20,PAL-SK-ART-1711,15,CLI0712,web
2025-07-01,PAL-SK-ART-1712,11,CLI0486,web
2025-07-28,PAL-SK-ART-1712,11,CLI0048,web
2025-07-23,PAL-SK-ART-1712,11,CLI1580,web
2025-07-16,PAL-SK-ART-1712,11,CLI0858,web
2025-07-22,PAL-SK-ART-1712,11,CLI1430,presencial
2025-08-26,PAL-SK-ART-1712,52,CLI1686,web
2025-09-14,PAL-SK-ART-1712,11,CLI0644,telefono
2025-10-11,PAL-SK-ART-1712,77,CLI0807,web
2025-11-19,PAL-SK-ART-1712,27,CLI1034,web
2025-11-28,PAL-SK-ART-1712,26,CLI1922,web
2025-12-02,PAL-SK-ART-1712,23,CLI1606,telefono
2025-12-14,PAL-SK-ART-1712,23,CLI1853,web
2025-12-24,PAL-SK-ART-1712,23,CLI1984,telefono
2026-01-05,PAL-SK-ART-1712,16,CLI1499,telefono
2026-01-24,PAL-SK-ART-1712,16,CLI1760,presencial
2026-01-14,PAL-SK-ART-1712,16,CLI1274,web
2026-02-03,PAL-SK-ART-1712,62,CLI0560,telefono
2026-03-11,PAL-SK-ART-1712,53,CLI0030,web
2026-04-01,PAL-SK-ART-1712,8,CLI0766,web
2026-04-04,PAL-SK-ART-1712,8,CLI1340,web
2026-04-11,PAL-SK-ART-1712,8,CLI1277,web
2026-04-22,PAL-SK-ART-1712,8,CLI1200,presencial
2026-04-25,PAL-SK-ART-1712,7,CLI0247,web
2026-05-10,PAL-SK-ART-1712,28,CLI0056,web
2025-07-15,PAL-SK-ART-1714,5,CLI1577,telefono
2025-07-27,PAL-SK-ART-1714,5,CLI1786,web
2025-07-10,PAL-SK-ART-1714,4,CLI0235,web
2025-08-10,PAL-SK-ART-1714,24,CLI1845,presencial
2025-09-19,PAL-SK-ART-1714,3,CLI1516,web
2025-09-23,PAL-SK-ART-1714,3,CLI0766,web
2025-10-11,PAL-SK-ART-1714,3,CLI0095,web
2025-10-01,PAL-SK-ART-1714,3,CLI0675,web
2025-10-25,PAL-SK-ART-1714,3,CLI0722,web
2025-10-25,PAL-SK-ART-1714,3,CLI1443,web
2025-10-24,PAL-SK-ART-1714,3,CLI1650,presencial
2025-11-22,PAL-SK-ART-1714,7,CLI0024,web
2025-11-12,PAL-SK-ART-1714,7,CLI1315,web
2025-11-14,PAL-SK-ART-1714,6,CLI0435,presencial
2025-11-25,PAL-SK-ART-1714,6,CLI0721,web
2025-12-17,PAL-SK-ART-1714,6,CLI1779,web
2025-12-19,PAL-SK-ART-1714,6,CLI1634,presencial
2025-12-22,PAL-SK-ART-1714,5,CLI1791,web
2025-12-10,PAL-SK-ART-1714,5,CLI1833,presencial
2026-01-14,PAL-SK-ART-1714,2,CLI1868,telefono
2026-01-07,PAL-SK-ART-1714,2,CLI1378,telefono
2026-01-09,PAL-SK-ART-1714,2,CLI1440,web
2026-01-02,PAL-SK-ART-1714,1,CLI0599,web
2026-02-21,PAL-SK-ART-1714,2,CLI0355,telefono
2026-02-26,PAL-SK-ART-1714,2,CLI0748,web
2026-02-04,PAL-SK-ART-1714,1,CLI1593,web
2026-02-22,PAL-SK-ART-1714,1,CLI1549,presencial
2026-03-16,PAL-SK-ART-1714,14,CLI0020,web
2026-04-24,PAL-SK-ART-1714,6,CLI0648,web
2026-04-21,PAL-SK-ART-1714,6,CLI0240,telefono
2026-04-21,PAL-SK-ART-1714,5,CLI1619,web
2026-05-25,PAL-SK-ART-1714,3,CLI1297,presencial
2026-05-25,PAL-SK-ART-1714,3,CLI0283,presencial
2025-07-23,PAL-SK-ART-1715,10,CLI1155,web
2025-10-25,PAL-SK-ART-1715,1,CLI0285,presencial
2025-10-08,PAL-SK-ART-1715,1,CLI1188,presencial
2025-10-19,PAL-SK-ART-1715,1,CLI0157,web
2025-12-01,PAL-SK-ART-1715,2,CLI0601,presencial
2025-12-26,PAL-SK-ART-1715,1,CLI1772,telefono
2026-01-13,PAL-SK-ART-1715,3,CLI1930,presencial
2026-01-14,PAL-SK-ART-1715,2,CLI1116,web
2026-02-22,PAL-SK-ART-1715,1,CLI1622,web
2026-03-24,PAL-SK-ART-1715,1,CLI0516,web
2026-04-14,PAL-SK-ART-1715,1,CLI1237,presencial
2026-04-18,PAL-SK-ART-1715,1,CLI1700,web
2026-04-06,PAL-SK-ART-1715,1,CLI0168,presencial
2026-04-18,PAL-SK-ART-1715,1,CLI1934,web
2026-05-24,PAL-SK-ART-1715,1,CLI0176,web
2025-07-24,PAL-SK-ART-1717,4,CLI1528,web
2025-07-16,PAL-SK-ART-1717,3,CLI1879,web
2025-07-05,PAL-SK-ART-1717,3,CLI0837,web
2025-11-27,PAL-SK-ART-1717,3,CLI1223,telefono
2025-11-01,PAL-SK-ART-1717,2,CLI1866,telefono
2025-11-15,PAL-SK-ART-1717,2,CLI1876,telefono
2026-01-27,PAL-SK-ART-1717,3,CLI1849,web
2026-01-13,PAL-SK-ART-1717,2,CLI0042,presencial
2026-02-24,PAL-SK-ART-1717,2,CLI1440,presencial
2026-03-04,PAL-SK-ART-1717,1,CLI1421,web
2026-03-06,PAL-SK-ART-1717,1,CLI0878,telefono
2026-04-28,PAL-SK-ART-1717,1,CLI0228,presencial
2026-04-14,PAL-SK-ART-1717,1,CLI1932,telefono
2026-05-24,PAL-SK-ART-1717,1,CLI0072,telefono
2026-05-13,PAL-SK-ART-1717,1,CLI1492,telefono
2025-07-07,PAL-SK-ART-1719,2,CLI0726,web
2025-07-14,PAL-SK-ART-1719,2,CLI0900,web
2025-07-09,PAL-SK-ART-1719,1,CLI0148,presencial
2025-07-08,PAL-SK-ART-1719,1,CLI1750,presencial
2025-08-21,PAL-SK-ART-1719,2,CLI1648,web
2025-08-12,PAL-SK-ART-1719,1,CLI1331,web
2025-08-23,PAL-SK-ART-1719,1,CLI1740,presencial
2025-08-13,PAL-SK-ART-1719,1,CLI0112,presencial
2025-10-07,PAL-SK-ART-1719,5,CLI0342,web
2025-12-27,PAL-SK-ART-1719,3,CLI0471,telefono
2026-01-06,PAL-SK-ART-1719,4,CLI1232,web
2026-01-11,PAL-SK-ART-1719,3,CLI0541,telefono
2026-02-17,PAL-SK-ART-1719,3,CLI0505,telefono
2026-03-11,PAL-SK-ART-1719,1,CLI1781,web
2026-03-18,PAL-SK-ART-1719,1,CLI0842,presencial
2026-03-12,PAL-SK-ART-1719,1,CLI0776,web
2026-04-27,PAL-SK-ART-1719,1,CLI1015,web
2026-04-14,PAL-SK-ART-1719,1,CLI1673,presencial
2026-05-27,PAL-SK-ART-1719,1,CLI1412,telefono
2026-05-05,PAL-SK-ART-1719,1,CLI1666,web
2026-05-15,PAL-SK-ART-1719,1,CLI1486,presencial
2025-11-25,PAL-SK-ART-1721,1,CLI0744,web
2025-11-10,PAL-SK-ART-1721,1,CLI1399,web
2025-11-10,PAL-SK-ART-1723,1,CLI0939,web
2025-11-25,PAL-SK-ART-1725,1,CLI0302,web
2025-11-03,PAL-SK-ART-1726,1,CLI0699,web
2025-11-18,PAL-SK-ART-1727,1,CLI1229,presencial
2025-07-07,PAL-SK-ART-1728,2,CLI0116,web
2025-07-21,PAL-SK-ART-1728,1,CLI0937,web
2025-07-06,PAL-SK-ART-1728,1,CLI0459,web
2025-07-05,PAL-SK-ART-1728,1,CLI1076,web
2025-08-13,PAL-SK-ART-1728,14,CLI0170,web
2025-10-25,PAL-SK-ART-1728,4,CLI0921,presencial
2025-10-11,PAL-SK-ART-1728,4,CLI1535,presencial
2025-10-22,PAL-SK-ART-1728,4,CLI1830,web
2025-11-03,PAL-SK-ART-1728,5,CLI1947,web
2025-11-15,PAL-SK-ART-1728,5,CLI1618,web
2025-11-07,PAL-SK-ART-1728,4,CLI0813,telefono
2025-12-15,PAL-SK-ART-1728,1,CLI1209,web
2025-12-03,PAL-SK-ART-1728,1,CLI1229,web
2025-12-05,PAL-SK-ART-1728,1,CLI1011,telefono
2025-12-20,PAL-SK-ART-1728,1,CLI1254,presencial
2026-01-09,PAL-SK-ART-1728,1,CLI0664,telefono
2026-01-08,PAL-SK-ART-1728,1,CLI1910,web
2026-03-19,PAL-SK-ART-1728,3,CLI1263,presencial
2026-03-10,PAL-SK-ART-1728,3,CLI0257,telefono
2026-04-14,PAL-SK-ART-1728,1,CLI0279,web
2026-05-17,PAL-SK-ART-1728,1,CLI0313,web
2025-07-15,PAL-SK-ART-1729,1,CLI0808,web
2025-07-03,PAL-SK-ART-1729,1,CLI0598,web
2025-08-16,PAL-SK-ART-1729,1,CLI0907,telefono
2025-08-13,PAL-SK-ART-1729,1,CLI0349,telefono
2025-08-11,PAL-SK-ART-1729,1,CLI0954,presencial
2025-10-09,PAL-SK-ART-1729,2,CLI0216,presencial
